0.05582717806100845,0.00537858298048377,0.11724093556404114,0.014097858220338821,0.08344937860965729,0.06855837255716324,0.6554477214813232
0.01017350610345602,4.6281234062917065e-06,0.5711213946342468,0.003188480157405138,0.2568722367286682,0.00449342792853713,0.15414638817310333
0.015248493291437626,1.0925071364908945e-05,0.6341973543167114,0.007825322449207306,0.23171016573905945,0.00781997013837099,0.10318779200315475
0.02000298537313938,1.288400926569011e-05,0.6533631682395935,0.005844620987772942,0.21041981875896454,0.02139175869524479,0.08896485716104507
0.01527414470911026,1.1287382221780717e-05,0.6712905168533325,0.007305133622139692,0.13922686874866486,0.02052031271159649,0.14637170732021332
0.015096873976290226,0.00035016934270970523,0.05119587481021881,0.34644851088523865,0.035308755934238434,0.11584974825382233,0.4357500374317169
0.025297019630670547,0.005101146642118692,0.039061300456523895,0.10950123518705368,0.07497722655534744,0.007784961722791195,0.7382771372795105
0.011696736328303814,0.00014527504390571266,0.018536141142249107,0.0790335014462471,0.04892360791563988,0.05469682440161705,0.7869678735733032
0.057740867137908936,0.0022080077324062586,0.0850394070148468,0.04736898094415665,0.21269047260284424,0.014499476179480553,0.5804527401924133
0.14385907351970673,0.00034496103762649,0.15232694149017334,0.11196266859769821,0.34185492992401123,0.012470860034227371,0.23718054592609406
0.04165942594408989,0.0004861704946961254,0.04927079379558563,0.015229073353111744,0.10541283339262009,0.015104017220437527,0.7728376388549805
0.021580791100859642,0.0010756074916571379,0.0264815092086792,0.039824724197387695,0.07094526290893555,0.0322631411254406,0.807828962802887
0.024193178862333298,0.00020831213623750955,0.06367550045251846,0.16493025422096252,0.04301831126213074,0.10339536517858505,0.600579023361206
0.014240245334804058,0.00035111457691527903,0.030638467520475388,0.11077146232128143,0.04339202493429184,0.04438281059265137,0.7562238574028015
0.01685507223010063,0.0004492407897487283,0.020058898255228996,0.07854410260915756,0.030424609780311584,0.02241472713649273,0.8312533497810364
0.012732882052659988,0.00016488916298840195,0.023256929591298103,0.005383952986449003,0.1313461810350418,0.0045318519696593285,0.8225833773612976
0.020443810150027275,0.00034311373019590974,0.02028479240834713,0.03159787505865097,0.05283379927277565,0.02853577770292759,0.845960795879364
0.022335536777973175,0.0017314966535195708,0.026486696675419807,0.02920781821012497,0.05557243525981903,0.016603000462055206,0.848063051700592
0.021460557356476784,0.0029371341224759817,0.014098996296525002,0.014506461098790169,0.046585675328969955,0.01626625284552574,0.8841449618339539
0.013804730027914047,9.51309411902912e-05,0.021707531064748764,0.0646892562508583,0.04252450540661812,0.0551999993622303,0.8019788265228271
